(slices[9999]) currentSum=504999983 | maxSum=0
(slices[533]) currentSum=2404173 | maxSum=505000000
(slices[532]) currentSum=2395303 | maxSum=505000000
(slices[531]) currentSum=2386477 | maxSum=505000000
(slices[530]) currentSum=2377663 | maxSum=505000000
(slices[529]) currentSum=2368866 | maxSum=505000000
(slices[528]) currentSum=2360089 | maxSum=505000000
(slices[527]) currentSum=2351313 | maxSum=505000000
(slices[526]) currentSum=2342542 | maxSum=505000000
(slices[525]) currentSum=2333785 | maxSum=505000000
(slices[524]) currentSum=2325037 | maxSum=505000000
(slices[523]) currentSum=2316300 | maxSum=505000000
(slices[522]) currentSum=2307598 | maxSum=505000000
(slices[521]) currentSum=2298908 | maxSum=505000000
(slices[520]) currentSum=2290219 | maxSum=505000000
(slices[519]) currentSum=2281550 | maxSum=505000000
(slices[518]) currentSum=2272900 | maxSum=505000000
(slices[517]) currentSum=2264251 | maxSum=505000000
(slices[516]) currentSum=2255605 | maxSum=505000000
(slices[515]) currentSum=2246961 | maxSum=505000000
(slices[514]) currentSum=2238346 | maxSum=505000000
(slices[513]) currentSum=2229732 | maxSum=505000000
(slices[512]) currentSum=2221127 | maxSum=505000000
(slices[511]) currentSum=2212546 | maxSum=505000000
(slices[510]) currentSum=2204005 | maxSum=505000000
(slices[509]) currentSum=2195473 | maxSum=505000000
(slices[508]) currentSum=2186951 | maxSum=505000000
(slices[507]) currentSum=2178431 | maxSum=505000000
(slices[506]) currentSum=2169911 | maxSum=505000000
(slices[505]) currentSum=2161405 | maxSum=505000000
(slices[504]) currentSum=2152913 | maxSum=505000000
(slices[503]) currentSum=2144427 | maxSum=505000000
(slices[502]) currentSum=2135943 | maxSum=505000000
(slices[501]) currentSum=2127466 | maxSum=505000000
(slices[500]) currentSum=2119031 | maxSum=505000000
(slices[499]) currentSum=2110632 | maxSum=505000000
(slices[498]) currentSum=2102254 | maxSum=505000000
(slices[497]) currentSum=2093879 | maxSum=505000000
(slices[496]) currentSum=2085507 | maxSum=505000000
(slices[495]) currentSum=2077141 | maxSum=505000000
(slices[494]) currentSum=2068777 | maxSum=505000000
(slices[493]) currentSum=2060429 | maxSum=505000000
(slices[492]) currentSum=2052094 | maxSum=505000000
(slices[491]) currentSum=2043769 | maxSum=505000000
(slices[490]) currentSum=2035456 | maxSum=505000000
(slices[489]) currentSum=2027166 | maxSum=505000000
(slices[488]) currentSum=2018886 | maxSum=505000000
(slices[487]) currentSum=2010649 | maxSum=505000000
(slices[486]) currentSum=2002437 | maxSum=505000000
(slices[485]) currentSum=1994297 | maxSum=505000000
(slices[484]) currentSum=1986163 | maxSum=505000000
(slices[483]) currentSum=1978071 | maxSum=505000000
(slices[482]) currentSum=1970002 | maxSum=505000000
(slices[481]) currentSum=1961990 | maxSum=505000000
(slices[480]) currentSum=1953987 | maxSum=505000000
(slices[479]) currentSum=1945995 | maxSum=505000000
(slices[478]) currentSum=1938013 | maxSum=505000000
(slices[477]) currentSum=1930036 | maxSum=505000000
(slices[476]) currentSum=1922069 | maxSum=505000000
(slices[475]) currentSum=1914140 | maxSum=505000000
(slices[474]) currentSum=1906211 | maxSum=505000000
(slices[473]) currentSum=1898286 | maxSum=505000000
(slices[472]) currentSum=1890390 | maxSum=505000000
(slices[471]) currentSum=1882508 | maxSum=505000000
(slices[470]) currentSum=1874637 | maxSum=505000000
(slices[469]) currentSum=1866776 | maxSum=505000000
(slices[468]) currentSum=1858923 | maxSum=505000000
(slices[467]) currentSum=1851083 | maxSum=505000000
(slices[466]) currentSum=1843250 | maxSum=505000000
(slices[465]) currentSum=1835430 | maxSum=505000000
(slices[464]) currentSum=1827621 | maxSum=505000000
(slices[463]) currentSum=1819820 | maxSum=505000000
(slices[462]) currentSum=1812030 | maxSum=505000000
(slices[461]) currentSum=1804241 | maxSum=505000000
(slices[460]) currentSum=1796452 | maxSum=505000000
(slices[459]) currentSum=1788674 | maxSum=505000000
(slices[458]) currentSum=1780904 | maxSum=505000000
(slices[457]) currentSum=1773136 | maxSum=505000000
(slices[456]) currentSum=1765381 | maxSum=505000000
(slices[455]) currentSum=1757638 | maxSum=505000000
(slices[454]) currentSum=1749898 | maxSum=505000000
(slices[453]) currentSum=1742174 | maxSum=505000000
(slices[452]) currentSum=1734484 | maxSum=505000000
(slices[451]) currentSum=1726827 | maxSum=505000000
(slices[450]) currentSum=1719189 | maxSum=505000000
(slices[449]) currentSum=1711581 | maxSum=505000000
(slices[448]) currentSum=1703986 | maxSum=505000000
(slices[447]) currentSum=1696396 | maxSum=505000000
(slices[446]) currentSum=1688817 | maxSum=505000000
(slices[445]) currentSum=1681282 | maxSum=505000000
(slices[444]) currentSum=1673756 | maxSum=505000000
(slices[443]) currentSum=1666244 | maxSum=505000000
(slices[442]) currentSum=1658737 | maxSum=505000000
(slices[441]) currentSum=1651274 | maxSum=505000000
(slices[440]) currentSum=1643838 | maxSum=505000000
(slices[439]) currentSum=1636442 | maxSum=505000000
(slices[438]) currentSum=1629072 | maxSum=505000000
(slices[437]) currentSum=1621702 | maxSum=505000000
(slices[436]) currentSum=1614345 | maxSum=505000000
(slices[435]) currentSum=1607022 | maxSum=505000000
(slices[434]) currentSum=1599717 | maxSum=505000000
(slices[433]) currentSum=1592447 | maxSum=505000000
(slices[432]) currentSum=1585191 | maxSum=505000000
(slices[431]) currentSum=1577939 | maxSum=505000000
(slices[430]) currentSum=1570703 | maxSum=505000000
(slices[429]) currentSum=1563467 | maxSum=505000000
(slices[428]) currentSum=1556235 | maxSum=505000000
(slices[427]) currentSum=1549005 | maxSum=505000000
(slices[426]) currentSum=1541792 | maxSum=505000000
(slices[425]) currentSum=1534588 | maxSum=505000000
(slices[424]) currentSum=1527396 | maxSum=505000000
(slices[423]) currentSum=1520210 | maxSum=505000000
(slices[422]) currentSum=1513053 | maxSum=505000000
(slices[421]) currentSum=1505941 | maxSum=505000000
(slices[420]) currentSum=1498850 | maxSum=505000000
(slices[419]) currentSum=1491765 | maxSum=505000000
(slices[418]) currentSum=1484682 | maxSum=505000000
(slices[417]) currentSum=1477614 | maxSum=505000000
(slices[416]) currentSum=1470576 | maxSum=505000000
(slices[415]) currentSum=1463543 | maxSum=505000000
(slices[414]) currentSum=1456534 | maxSum=505000000
(slices[413]) currentSum=1449528 | maxSum=505000000
(slices[412]) currentSum=1442534 | maxSum=505000000
(slices[411]) currentSum=1435541 | maxSum=505000000
(slices[410]) currentSum=1428560 | maxSum=505000000
(slices[409]) currentSum=1421601 | maxSum=505000000
(slices[408]) currentSum=1414654 | maxSum=505000000
(slices[407]) currentSum=1407722 | maxSum=505000000
(slices[406]) currentSum=1400790 | maxSum=505000000
(slices[405]) currentSum=1393917 | maxSum=505000000
(slices[404]) currentSum=1387065 | maxSum=505000000
(slices[403]) currentSum=1380215 | maxSum=505000000
(slices[402]) currentSum=1373390 | maxSum=505000000
(slices[401]) currentSum=1366629 | maxSum=505000000
(slices[400]) currentSum=1359872 | maxSum=505000000
(slices[399]) currentSum=1353135 | maxSum=505000000
(slices[398]) currentSum=1346401 | maxSum=505000000
(slices[397]) currentSum=1339670 | maxSum=505000000
(slices[396]) currentSum=1332967 | maxSum=505000000
(slices[395]) currentSum=1326266 | maxSum=505000000
(slices[394]) currentSum=1319568 | maxSum=505000000
(slices[393]) currentSum=1312888 | maxSum=505000000
(slices[392]) currentSum=1306211 | maxSum=505000000
(slices[391]) currentSum=1299572 | maxSum=505000000
(slices[390]) currentSum=1292969 | maxSum=505000000
(slices[389]) currentSum=1286369 | maxSum=505000000
(slices[388]) currentSum=1279823 | maxSum=505000000
(slices[387]) currentSum=1273316 | maxSum=505000000
(slices[386]) currentSum=1266818 | maxSum=505000000
(slices[385]) currentSum=1260330 | maxSum=505000000
(slices[384]) currentSum=1253862 | maxSum=505000000
(slices[383]) currentSum=1247435 | maxSum=505000000
(slices[382]) currentSum=1241022 | maxSum=505000000
(slices[381]) currentSum=1234610 | maxSum=505000000
(slices[380]) currentSum=1228206 | maxSum=505000000
(slices[379]) currentSum=1221866 | maxSum=505000000
(slices[378]) currentSum=1215567 | maxSum=505000000
(slices[377]) currentSum=1209274 | maxSum=505000000
(slices[376]) currentSum=1202998 | maxSum=505000000
(slices[375]) currentSum=1196737 | maxSum=505000000
(slices[374]) currentSum=1190481 | maxSum=505000000
(slices[373]) currentSum=1184244 | maxSum=505000000
(slices[372]) currentSum=1178022 | maxSum=505000000
(slices[371]) currentSum=1171858 | maxSum=505000000
(slices[370]) currentSum=1165698 | maxSum=505000000
(slices[369]) currentSum=1159549 | maxSum=505000000
(slices[368]) currentSum=1153428 | maxSum=505000000
(slices[367]) currentSum=1147317 | maxSum=505000000
(slices[366]) currentSum=1141223 | maxSum=505000000
(slices[365]) currentSum=1135138 | maxSum=505000000
(slices[364]) currentSum=1129108 | maxSum=505000000
(slices[363]) currentSum=1123106 | maxSum=505000000
(slices[362]) currentSum=1117129 | maxSum=505000000
(slices[361]) currentSum=1111177 | maxSum=505000000
(slices[360]) currentSum=1105232 | maxSum=505000000
(slices[359]) currentSum=1099287 | maxSum=505000000
(slices[358]) currentSum=1093352 | maxSum=505000000
(slices[357]) currentSum=1087432 | maxSum=505000000
(slices[356]) currentSum=1081517 | maxSum=505000000
(slices[355]) currentSum=1075610 | maxSum=505000000
(slices[354]) currentSum=1069721 | maxSum=505000000
(slices[353]) currentSum=1063867 | maxSum=505000000
(slices[352]) currentSum=1058032 | maxSum=505000000
(slices[351]) currentSum=1052198 | maxSum=505000000
(slices[350]) currentSum=1046366 | maxSum=505000000
(slices[349]) currentSum=1040567 | maxSum=505000000
(slices[348]) currentSum=1034769 | maxSum=505000000
(slices[347]) currentSum=1029008 | maxSum=505000000
(slices[346]) currentSum=1023248 | maxSum=505000000
(slices[345]) currentSum=1017503 | maxSum=505000000
(slices[344]) currentSum=1011778 | maxSum=505000000
(slices[343]) currentSum=1006060 | maxSum=505000000
(slices[342]) currentSum=1000345 | maxSum=505000000
(slices[341]) currentSum=994641 | maxSum=505000000
(slices[340]) currentSum=988973 | maxSum=505000000
(slices[339]) currentSum=983318 | maxSum=505000000
(slices[338]) currentSum=977679 | maxSum=505000000
(slices[337]) currentSum=972043 | maxSum=505000000
(slices[336]) currentSum=966412 | maxSum=505000000
(slices[335]) currentSum=960834 | maxSum=505000000
(slices[334]) currentSum=955285 | maxSum=505000000
(slices[333]) currentSum=949742 | maxSum=505000000
(slices[332]) currentSum=944211 | maxSum=505000000
(slices[331]) currentSum=938707 | maxSum=505000000
(slices[330]) currentSum=933243 | maxSum=505000000
(slices[329]) currentSum=927786 | maxSum=505000000
(slices[328]) currentSum=922361 | maxSum=505000000
(slices[327]) currentSum=916942 | maxSum=505000000
(slices[326]) currentSum=911542 | maxSum=505000000
(slices[325]) currentSum=906148 | maxSum=505000000
(slices[324]) currentSum=900762 | maxSum=505000000
(slices[323]) currentSum=895385 | maxSum=505000000
(slices[322]) currentSum=890009 | maxSum=505000000
(slices[321]) currentSum=884641 | maxSum=505000000
(slices[320]) currentSum=879295 | maxSum=505000000
(slices[319]) currentSum=873974 | maxSum=505000000
(slices[318]) currentSum=868654 | maxSum=505000000
(slices[317]) currentSum=863348 | maxSum=505000000
(slices[316]) currentSum=858063 | maxSum=505000000
(slices[315]) currentSum=852781 | maxSum=505000000
(slices[314]) currentSum=847567 | maxSum=505000000
(slices[313]) currentSum=842365 | maxSum=505000000
(slices[312]) currentSum=837167 | maxSum=505000000
(slices[311]) currentSum=831981 | maxSum=505000000
(slices[310]) currentSum=826799 | maxSum=505000000
(slices[309]) currentSum=821625 | maxSum=505000000
(slices[308]) currentSum=816460 | maxSum=505000000
(slices[307]) currentSum=811330 | maxSum=505000000
(slices[306]) currentSum=806210 | maxSum=505000000
(slices[305]) currentSum=801097 | maxSum=505000000
(slices[304]) currentSum=795989 | maxSum=505000000
(slices[303]) currentSum=790882 | maxSum=505000000
(slices[302]) currentSum=785789 | maxSum=505000000
(slices[301]) currentSum=780705 | maxSum=505000000
(slices[300]) currentSum=775623 | maxSum=505000000
(slices[299]) currentSum=770541 | maxSum=505000000
(slices[298]) currentSum=765464 | maxSum=505000000
(slices[297]) currentSum=760443 | maxSum=505000000
(slices[296]) currentSum=755426 | maxSum=505000000
(slices[295]) currentSum=750446 | maxSum=505000000
(slices[294]) currentSum=745493 | maxSum=505000000
(slices[293]) currentSum=740557 | maxSum=505000000
(slices[292]) currentSum=735660 | maxSum=505000000
(slices[291]) currentSum=730763 | maxSum=505000000
(slices[290]) currentSum=725904 | maxSum=505000000
(slices[289]) currentSum=721071 | maxSum=505000000
(slices[288]) currentSum=716241 | maxSum=505000000
(slices[287]) currentSum=711414 | maxSum=505000000
(slices[286]) currentSum=706614 | maxSum=505000000
(slices[285]) currentSum=701858 | maxSum=505000000
(slices[284]) currentSum=697137 | maxSum=505000000
(slices[283]) currentSum=692443 | maxSum=505000000
(slices[282]) currentSum=687815 | maxSum=505000000
(slices[281]) currentSum=683230 | maxSum=505000000
(slices[280]) currentSum=678654 | maxSum=505000000
(slices[279]) currentSum=674092 | maxSum=505000000
(slices[278]) currentSum=669532 | maxSum=505000000
(slices[277]) currentSum=664990 | maxSum=505000000
(slices[276]) currentSum=660481 | maxSum=505000000
(slices[275]) currentSum=655977 | maxSum=505000000
(slices[274]) currentSum=651503 | maxSum=505000000
(slices[273]) currentSum=647034 | maxSum=505000000
(slices[272]) currentSum=642569 | maxSum=505000000
(slices[271]) currentSum=638111 | maxSum=505000000
(slices[270]) currentSum=633659 | maxSum=505000000
(slices[269]) currentSum=629254 | maxSum=505000000
(slices[268]) currentSum=624878 | maxSum=505000000
(slices[267]) currentSum=620513 | maxSum=505000000
(slices[266]) currentSum=616151 | maxSum=505000000
(slices[265]) currentSum=611814 | maxSum=505000000
(slices[264]) currentSum=607490 | maxSum=505000000
(slices[263]) currentSum=603172 | maxSum=505000000
(slices[262]) currentSum=598867 | maxSum=505000000
(slices[261]) currentSum=594565 | maxSum=505000000
(slices[260]) currentSum=590265 | maxSum=505000000
(slices[259]) currentSum=585967 | maxSum=505000000
(slices[258]) currentSum=581738 | maxSum=505000000
(slices[257]) currentSum=577514 | maxSum=505000000
(slices[256]) currentSum=573294 | maxSum=505000000
(slices[255]) currentSum=569094 | maxSum=505000000
(slices[254]) currentSum=564944 | maxSum=505000000
(slices[253]) currentSum=560808 | maxSum=505000000
(slices[252]) currentSum=556677 | maxSum=505000000
(slices[251]) currentSum=552581 | maxSum=505000000
(slices[250]) currentSum=548512 | maxSum=505000000
(slices[249]) currentSum=544451 | maxSum=505000000
(slices[248]) currentSum=540434 | maxSum=505000000
(slices[247]) currentSum=536431 | maxSum=505000000
(slices[246]) currentSum=532465 | maxSum=505000000
(slices[245]) currentSum=528541 | maxSum=505000000
(slices[244]) currentSum=524632 | maxSum=505000000
(slices[243]) currentSum=520731 | maxSum=505000000
(slices[242]) currentSum=516838 | maxSum=505000000
(slices[241]) currentSum=512947 | maxSum=505000000
(slices[240]) currentSum=509081 | maxSum=505000000
(slices[239]) currentSum=505232 | maxSum=505000000
(slices[238]) currentSum=501388 | maxSum=505000000
(slices[237]) currentSum=497550 | maxSum=505000000
(slices[236]) currentSum=493734 | maxSum=505000000
(slices[235]) currentSum=489933 | maxSum=505000000
(slices[234]) currentSum=486148 | maxSum=505000000
(slices[233]) currentSum=482366 | maxSum=505000000
(slices[232]) currentSum=478588 | maxSum=505000000
(slices[231]) currentSum=474835 | maxSum=505000000
(slices[230]) currentSum=471096 | maxSum=505000000
(slices[229]) currentSum=467408 | maxSum=505000000
(slices[228]) currentSum=463723 | maxSum=505000000
(slices[227]) currentSum=460092 | maxSum=505000000
(slices[226]) currentSum=456493 | maxSum=505000000
(slices[225]) currentSum=452911 | maxSum=505000000
(slices[224]) currentSum=449346 | maxSum=505000000
(slices[223]) currentSum=445794 | maxSum=505000000
(slices[222]) currentSum=442246 | maxSum=505000000
(slices[221]) currentSum=438703 | maxSum=505000000
(slices[220]) currentSum=435182 | maxSum=505000000
(slices[219]) currentSum=431665 | maxSum=505000000
(slices[218]) currentSum=428157 | maxSum=505000000
(slices[217]) currentSum=424700 | maxSum=505000000
(slices[216]) currentSum=421258 | maxSum=505000000
(slices[215]) currentSum=417817 | maxSum=505000000
(slices[214]) currentSum=414381 | maxSum=505000000
(slices[213]) currentSum=410946 | maxSum=505000000
(slices[212]) currentSum=407524 | maxSum=505000000
(slices[211]) currentSum=404102 | maxSum=505000000
(slices[210]) currentSum=400686 | maxSum=505000000
(slices[209]) currentSum=397285 | maxSum=505000000
(slices[208]) currentSum=393889 | maxSum=505000000
(slices[207]) currentSum=390525 | maxSum=505000000
(slices[206]) currentSum=387184 | maxSum=505000000
(slices[205]) currentSum=383848 | maxSum=505000000
(slices[204]) currentSum=380513 | maxSum=505000000
(slices[203]) currentSum=377195 | maxSum=505000000
(slices[202]) currentSum=373885 | maxSum=505000000
(slices[201]) currentSum=370578 | maxSum=505000000
